Fecha,Exterior,Interior,Sensor 2,Sensor 1
2018-06-04 14:59:11.630103,26.86,27.83,27.34,28.32
2018-06-04 14:59:12.140847,26.86,27.83,27.34,28.32
2018-06-04 14:59:12.657091,27.34,27.83,27.34,28.32
2018-06-04 14:59:13.175902,26.86,27.83,27.83,28.32
2018-06-04 14:59:13.690472,26.86,28.32,27.34,28.32
2018-06-04 14:59:14.207636,26.86,27.83,27.34,28.32
